Date,Open_ALB.US,High_ALB.US,Low_ALB.US,Close_ALB.US,Adjusted_close_ALB.US,Volume_ALB.US,Open_SQM.US,High_SQM.US,Low_SQM.US,Close_SQM.US,Adjusted_close_SQM.US,Volume_SQM.US,Open_002466.SHE,High_002466.SHE,Low_002466.SHE,Close_002466.SHE,Adjusted_close_002466.SHE,Volume_002466.SHE,Open_LAC.US,High_LAC.US,Low_LAC.US,Close_LAC.US,Adjusted_close_LAC.US,Volume_LAC.US,Open_ORE.AU,High_ORE.AU,Low_ORE.AU,Close_ORE.AU,Adjusted_close_ORE.AU,Volume_ORE.AU,Open_GALXF.US,High_GALXF.US,Low_GALXF.US,Close_GALXF.US,Adjusted_close_GALXF.US,Volume_GALXF.US
2005-01-18,-0.024692612590371255,-0.009804000096620857,-0.0029542118974315024,0.010511045677557007,0.010513378971164666,-1.3895855628466034,0.006831213496321986,0.0037356324601800495,-0.016942099591924276,-0.011691700430533025,-0.011692868474768137,0.3233329418485269,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-19,0.01459879942115272,0.0020263431452325342,0.0032491536485741435,-0.010217575389317446,-0.010223236188339868,-0.5835931803387719,-0.02028935105879892,-0.004416643788283103,0.0008701041169469903,0.013057167401954395,0.013039760724989025,-0.14640079111036997,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-20,-0.023461486678998167,-0.011342276603934831,-0.009183889168388415,-0.0020561029420109733,-0.0020557190981769224,0.302698627627386,0.019778375083589594,0.011511286328647508,0.02273687131000024,0.013901547914540124,0.013901179544941078,-0.35925157251581474,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-21,0.009156761660787716,0.0032121505206843537,0.008888947417245774,0.003815118347190616,0.003817672805038974,-0.30869056948351314,0.004757323447491579,0.024600858979310303,0.004757323447491579,0.014375221418315043,0.01439774479759004,0.26978083057060864,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-24,0.00322912360437444,-0.0023350857078465737,0.0005897965372980707,-0.003815118347190616,-0.003817672805038974,0.27234424750157515,0.015138606079816874,-0.001644053250787536,0.015138606079816874,-0.0019925339543291898,-0.0019973484481083936,-0.870555067766789,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-25,0.0002930402951375477,0.0035005870052819965,0.002355713692459016,0.0035221638995119875,0.003528040864233084,-0.41777942500566567,0.004164994464648686,-0.01074784772442161,-0.02040716673245324,-0.02440745966932667,-0.0244189692737129,-0.4723657337854448,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-26,0.0,-0.0011655012974354229,-0.00029416090813683127,0.0020488811499439485,0.0020484866263341672,-0.25312931081172785,-0.020321480050228047,-0.01086462014360734,0.0035715187543532423,0.012024772205340817,0.012018572924231252,0.4840586498798025,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-27,0.0023412360708974234,0.0026204702722809614,0.0023508679648505115,0.0005846243954876762,0.0005855981063160876,-0.055214022793760975,0.011136801800224028,0.007534340704993703,0.011815964192744666,0.005875702284290796,0.005889571337202915,1.0469128461443464,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-28,0.002627355182380775,-0.0017462169745745548,-0.0020567070567136803,-0.0014622023368469073,-0.0014684458039440074,-0.016591006857797908,-0.0016799418936033206,-0.0025062382380607318,-0.018629725627718585,-0.016028882481167628,-0.01602907518964236,0.21576983742910194,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-31,0.007262196041784907,0.02246638271074053,0.01111447533854193,0.027137924053140416,0.027138208145743636,0.7456943936070886,-0.011835949045030603,0.00500457901597251,0.005113834689084662,0.021868630527936084,0.0218513642970819,-1.7280356719717354,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-01,0.016078439966662028,0.00822582995938781,0.01901526611348725,0.00822582995938781,0.00822849471944842,-0.20812788457300968,0.026019794668700413,0.007459408800809975,0.01669838581020766,0.004979657872921095,0.005005654069822674,0.6061307895435757,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-02,0.00822582995938781,0.004509590505975325,-0.0011422045787772284,0.004509590505975325,0.0045097806514484695,-0.5230343869884084,0.0008284937321567654,0.017192961949231034,0.010149902590649518,0.0003312053958310912,0.0003262962145960113,-0.3610107295202418,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-03,0.005633817718256218,0.0011242272122808927,-0.0057306747089849175,-0.01131233782872787,-0.01131651629724395,0.4389727010894422,0.011522596462405055,0.004858692408824972,0.009885536538516426,0.009554331142685335,0.009545836959322873,0.4843849157025808,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-04,-0.011867898548572953,0.0022446698538236554,0.009722695978522378,0.013559529785632574,0.013560152658637747,0.04697892512908908,0.014622086493280229,0.07243370561614704,0.016259146417168857,0.0821080230568052,0.08210372952733058,0.7989592226083868,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-07,0.014672949476181252,0.014192529863842562,0.014409064101354119,0.011160830137528333,0.011164946039413426,0.36069827962062995,0.07755783296296848,0.014172491938693632,0.04494375637028991,0.011708956323332131,0.011718884113213424,0.44097003483670427,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-08,0.01114217655324179,0.009077218151116728,0.006709558299210716,0.013230622986630802,0.013231168563948348,0.04171959403206493,0.007435086922131795,0.0,0.017729028609601016,0.007288320754521571,0.0072989815315480655,0.6040192702236222,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-09,0.013208777623884504,0.002188184680552485,0.0013921761958970436,-0.010183107121994439,-0.010182176945451982,-0.577665121004113,-0.008180473140638966,-0.007133575704655115,0.009649752829320235,-0.0110266976916229,-0.01104237234120875,-0.4509774257709367,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-10,-0.010442524130994002,-0.0013670542115331585,-0.0008350731174213699,0.0,0.0,-0.5399464554653797,0.0007453862185071713,-0.00030151121747667986,-0.009348176832483901,-0.0008981761455251203,-0.000886315349913902,0.8239039908825987,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-11,-0.0008290728677189385,-0.009622067364061682,-0.005865119452398204,-0.004435826513834229,-0.004436004490124379,0.48881215622881236,-0.010501101569023952,0.07058546142574418,0.004082370417217263,0.0745247153203561,0.07450480090621703,-0.7720554650975124,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-14,-0.006935802530007695,-0.004429686091588447,-0.0036481028252293157,0.0002778163651706578,0.0002746657046541756,-0.5552532983675604,0.08939615455813765,0.02878839712589709,0.07564676033301154,-0.0009737571197812045,-0.0009606807847886145,-1.0216538020592374,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-15,0.0008348407330567298,0.002494112419411998,-0.004225953605676569,-0.010330958838365323,-0.010330039990992912,0.27317288935063466,-0.01599026075208876,-0.028094310132616762,-0.016354239851890107,-0.017000769806909233,-0.017004951692447978,-0.37948515575243214,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-16,-0.009783446309070687,-0.0013848499651261115,-0.0005648122149586321,0.007549315876488549,0.0075509939331173115,-0.367209642080347,-0.009574552982584805,-0.016817469110333327,-0.008279226709404064,0.0025484439976519724,0.0025386034583807504,0.17229987624241438,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-17,0.00811306730153083,-0.0052799900349072,-0.011078085173154673,-0.021966526727317248,-0.021966506091882998,0.6894886398938116,0.008032415957805128,0.008584288722133238,0.0032924589555580752,0.003104588852127499,0.0031156139590275966,-0.30949999948689744,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-18,-0.018844602091455886,-0.009799882433010776,-0.0017152662867547797,-0.002280502698725151,-0.002284308247463951,-0.40256766040821645,0.003503169694409003,0.019291075637709376,0.01896129486310638,0.007440455196520368,0.007443619465380413,0.019412844933725637,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-22,-0.007695634388240613,-0.012457692254685071,-0.021400469690306068,-0.023095714794649336,-0.023096755691811133,0.014512726371563645,0.014029228082459433,0.017036414883107476,0.016129106967755824,0.02199351854734921,0.0219771087574836,0.8320753688010782,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-23,-0.013249041731069777,-0.0048550716530795235,0.004375098126541577,0.017371600710760937,0.017377986615707552,0.19046778472106496,0.009608720498651024,-0.010870085063876544,0.0,-0.008105588915574558,-0.00809655244152796,-1.3493269559455783,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-24,0.056642833639696466,0.06778974320867626,0.04300819442813619,0.0650048303089954,0.06500467364507267,0.9239280358931161,-0.005479001961054664,0.002047913852095462,0.001377568033324117,0.0068729719462412575,0.006882190439449154,0.3155132921620787,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-25,0.025160261327891398,0.025357935590081926,0.03855569827319938,0.030200970809362016,0.03019620099712217,-0.49310790426689444,0.0061621060123053795,0.012328305239502235,0.008914256516577623,0.011577253702222734,0.011570754200650013,1.3287903032671533,,,,,,,,,,,,,,,,,,,,,,,,
2005-02-28,0.022977374270262807,0.00104275296205536,0.010141533411615722,-0.008385793376274098,-0.008386165012765456,-0.16648249276420835,0.016921102146421063,0.018545983489826057,0.011132863118146652,0.010104626411909123,0.010118130165584605,-0.20309665478239758,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-01,-0.006548811878905436,0.008561474010002623,0.010302561078688655,0.010210849286320656,0.010210877821621889,-0.6278946286887166,-0.012153727597471686,-0.020701131092125458,-0.021424687668048392,-0.02291467309721007,-0.02293175826646654,-0.3978587863415459,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-02,0.0,-0.0005167958771350456,-0.005270104424237143,-0.0057471422555677165,-0.005743138481278276,0.006935210512240886,-0.012853840483022516,-0.014956820041708063,-0.0017940867666208504,-0.006881479360859366,-0.006890779009048886,-0.00570214696121063,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-03,0.006548811878905436,-0.0012931593681044795,0.005007257793732123,0.001309072054988203,0.0013078486394797473,-0.3511460928040755,0.004667613330412657,0.01089970189673295,0.008667058712862108,0.01697856000312381,0.017004917304259015,1.4116865896692943,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-04,0.0,0.011578670460546281,0.004197277935339638,0.017892348184335383,0.017891833834621007,-0.03614388046441519,0.012253019557156186,0.015462169340498377,0.012253019557156186,0.009056973837631155,0.009031992874209971,-0.4716756082452047,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-07,0.016828876130157155,-0.0015360986123398312,0.005221943981151611,-0.009035817254117173,-0.009034091862643479,-0.41056816138048546,0.0013528140591301252,-0.006021916487149781,-0.0014902122923077243,-0.0016165995503722996,-0.001592652899496283,-0.2242616078196349,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-08,-0.011620531023018632,-0.006941794169958104,-0.010471299867295336,0.00233130529108605,0.0023318202799393895,0.9160545764828107,0.0060624825607096255,0.0006698721636988481,-0.003936750796637689,-0.009478605478234314,-0.00950227355383193,-0.7506330407981547,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-09,0.0,0.005659907056849267,-0.005012541823544048,-0.021180030849753617,-0.021184753949849533,0.4021530634434125,-0.009446625473479742,-0.010788136210264199,-0.008196069797784311,-0.0020423940637055438,-0.002040323937962718,0.15836884981129273,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-10,-0.017291497110061282,-0.022047320209942267,-0.010902913482355281,-0.003176286418420826,-0.003174704220368252,-0.6519840120186782,-0.0020354635509063357,0.0,-0.01659919739498772,-0.015803478210743016,-0.015791441248035776,0.21298786443911233,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-11,-0.0063626937878287215,-0.01001589817443893,-0.008862687257845447,-0.015226686601488293,-0.011243828116868304,1.0459029932348187,-0.02336879066222064,-0.018474130994876603,-0.00840408032148332,-0.0016627481042874592,-0.0016667809036765568,-0.020617852058164132,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-14,-0.011771136450211106,0.008178386172970065,0.002155754001127441,0.013900250540181514,0.013902726310127012,-0.3932872692557776,-0.0020878901126293314,-0.009018013330879704,-0.015590082731058885,-0.023868914411210973,-0.02385545934073563,0.38014712334649836,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-15,0.018398065937820007,0.0010504202646517413,-0.002695419421672618,-0.009870695054180256,-0.00987204876120229,-0.5381398151515153,-0.01942178467818234,-0.019281024699496108,-0.00357786654554193,-0.002560467110602538,-0.0025799952615668253,-1.2964378552206544,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-16,-0.017322218604356454,-0.02363673977412395,-0.013587165546308455,-0.014311031336589064,-0.014309398870027579,-0.03410671622769712,-0.008133528004241164,0.007502610558671741,-0.010376189486565046,-0.002422775261424981,-0.0024177689596149854,1.803839172266441,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-17,-0.011626465965920652,0.01308255209543363,0.0030050562157715177,0.020458317833749184,0.02045976940929517,0.21966801667606362,0.0014322204248031767,0.005906548350131047,0.01252388392935,0.013756159516292499,0.013753606228289472,-1.1532507068669542,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-18,0.026303180381852975,0.006345870052903102,0.020786279504778626,0.00981049894145114,0.009811814321244672,0.5358468918297898,0.015754495654570988,0.016269347466692174,0.015754495654570988,0.014818376745196815,0.014826109318138103,-0.29495648589171,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-21,0.006337491504500914,0.0013170026926663247,-0.007777965991777602,-0.016494122270990452,-0.016497280547691506,-1.0125214193376664,0.018142238587462778,0.02047880556252757,0.018142238587462778,0.02318187513579062,0.023172279600393697,1.3660189634576234,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-22,-0.018597773008805163,-0.01779359122039148,-0.02425517462387594,-0.02774178449068554,-0.027740990840185553,0.9909980695451033,0.023102645254112986,0.020067826373606934,0.023102645254112986,0.011995141721269142,0.012008645903444526,-0.04183122974325393,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-23,-0.03243232885189418,-0.015119078491656612,-0.008310297133628186,0.0016533484063878667,0.001649523190633051,-0.7178935147114789,0.0,-0.0133337052398117,-0.008141800416883171,-0.016752799225382198,-0.016750721205509578,0.024928379016278868,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-24,0.012661881247114426,0.0070480096578653395,0.015183176421390332,0.007133089229626854,0.007137910839012829,-0.4328181949497072,-0.006779777148075539,0.020066098338705984,0.0013620232688076328,0.03481039628624316,0.03480883929707379,-0.41116253828151805,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-28,0.00191283020477373,-0.006776011832171136,-0.01101939524961093,-0.008510689667908355,-0.008515896841674309,-0.16983615755495762,0.03344837301743553,0.029554242185595214,0.028699644572725447,0.011772177096911918,0.011757561188046939,0.20585271385912307,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-29,-0.008499023057630506,-0.004634054905860108,-0.023543688369111138,-0.025409715525368526,-0.025405197534808632,0.820054570160961,0.02340738095006145,0.0026785802908682044,0.004748728444710082,-0.011772177096911918,-0.011757561188046939,0.452406494374765,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-30,-0.028202343792797624,-0.005204778219978223,0.0014170329705711637,0.029262224417899496,0.029263053688848295,-0.19993252461590494,-0.009038019807735331,0.0076148502093991155,0.00982017228967269,0.025974559881100312,0.02595952547561131,-0.34658109615373434,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-31,0.029852963149681333,0.0008236102044154592,0.022126655398539974,-0.0013741928780639512,-0.0013745706631667076,0.2584438357067427,0.030653654684126508,0.05281521151967805,0.033943678937117916,0.032168746713537644,0.032178224452795945,-0.036213500450472225,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-01,0.010119052568869247,0.013898575002453395,-0.0063915737946440565,-0.010506040786891102,-0.010510386736516608,-0.1334716964778906,0.030962639344138232,-0.015590784195574692,0.013883762224630836,0.010497795379633246,0.01049194741255155,-0.7084460617175719,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-04,-0.023400930164612532,-0.01802342616923225,-0.014602899201609176,0.004990307001588423,0.00499313136176216,-0.3396290766657444,-0.012270255023119958,-0.009791171158680001,-0.01011101495330724,-0.013355971410613954,-0.013359209917768622,0.569010111959436,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-05,0.010804925730745651,0.00467354802553821,0.021382209451106693,0.007164538775486395,0.007162244405245932,-0.26666592454878213,0.006153947288289885,0.013438880124372332,0.0181517531452009,0.020700524606933612,0.0207179499223058,-0.12184502565379418,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-06,0.006317834501789132,0.009010299866166083,0.002102235781962669,-0.006058955467736382,-0.006059218852201287,0.15914195547521715,0.006116307734830073,0.02941761129084597,0.010297303527275758,0.024693166873499095,0.024692612590371477,-0.3269412298482077,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-07,-0.008800936895042355,-0.010657294473988,-0.009997306258788807,0.002207506415210503,0.002209550586992126,-0.37313312213457905,0.013324920604797619,0.0075131314447611786,0.013324920604797619,-0.0004762132731732649,-0.000492616625216602,0.2925545968723515,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-08,0.001380262468958282,-0.004129393342011234,-0.00925283483549233,-0.01976403928657211,-0.01976519995984871,0.6723245104203368,0.017889807497806665,-0.008220715456524808,0.004801525741021884,0.00011907458051929609,0.00011731168555151328,-0.6844383172867978,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-11,-0.01893679534031989,-0.01725140168293926,-0.013327859271974773,-0.006204193617782128,-0.006204459475962043,-0.2741163282089598,0.0,-0.0011792624785567085,-0.0013175937077285482,0.002139756604397469,0.0021560823913748806,1.1529839123607353,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-12,-0.0025334285189853034,0.00615558742788469,-0.005151700002862469,0.004515954612414497,0.004520128817784741,0.7899129646969705,-0.0017741826909576375,0.0035347775092828826,0.007287844594194404,0.003675275698432401,0.003668699858468516,-0.38201866605953505,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-13,-0.0033879196719359683,-0.01319687831399019,-0.01532486258677146,-0.02943490115950409,-0.0294370853679764,-0.006966357580916238,-0.0029647606264040505,0.04148049953839017,0.0023790875529572375,0.030071807162692643,0.030075209152225613,0.383841328936283,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-14,-0.023752726367541666,-0.015093551525106275,-0.003210275630248116,-0.004651171175730884,-0.004647930173954151,0.18597665307121503,0.04175249617804866,-0.009183538293116023,-0.0023790875529572375,-0.02948125653540057,-0.029492261519389995,-0.4587741670654193,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-15,-0.02433067404358491,-0.033258607960563236,-0.060551546439150616,-0.0557197125333162,-0.05572260160165454,0.2208191272226543,-0.04890446024566497,-0.0441315837310059,-0.031441250428605017,-0.0379632718524876,-0.03796270483361597,1.113865831184027,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-18,-0.03625774802262427,-0.022803268297453272,-0.004981330350203983,0.010724784886565253,0.010727731488016534,-0.4900616082903344,-0.026545481459146814,-0.0059702508864658554,0.00012289245479912836,0.01910208920963985,0.019113979274948623,-1.017768654390224,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-19,0.013751171612824464,0.015060525625721244,0.028006138748357667,0.015124305232578017,0.015120627644400475,-0.5694322637823035,0.025348107087340033,0.012498010545402671,0.02450909115439881,0.00863933463038613,0.00863307907976707,-0.7469250993503351,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-20,0.009063506153347056,-0.0005980861422303363,-0.01714152776527822,-0.02554106609083373,-0.02553705769033332,0.390866308687011,-0.004801525741021884,-0.0013035412777586686,-0.011936136961798738,0.0035769341337799077,0.003573279461472012,1.1436247930349062,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-21,-0.009063506153347056,0.0005980861422303363,0.004313007302021887,0.029436202101746023,0.029434820249769622,0.04771857357931708,0.013743588593181144,0.003664853029803794,0.009776607570571194,0.00142813163081712,0.0014304308973296376,-0.4615886080823728,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-22,0.010566136037881702,-0.004494389587839542,-0.003695723331804235,-0.02360170067418199,-0.023601904729474654,0.1348192228089502,-0.002971811965693405,0.0,0.008968796210634622,0.001543680334876285,0.0015453782226997337,0.526346679339694,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-25,-0.012388736785432286,0.019920385186094514,0.011961498236642054,0.032829329776220106,0.03282744666975734,0.5123379930722969,0.008889071410981941,0.01464175184318428,0.0017836805583861803,0.017065408288059913,0.01707341572927512,-1.0645436490562794,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-26,0.07917697765701925,0.06991482884797984,0.06634709809050143,0.0572900924127433,0.05728808155807252,0.4320235106581052,0.02620273154820918,0.020144839021525307,0.01486252846366476,0.0018648498460986929,0.001861320695937918,0.9324262395690486,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-27,0.0014035090023201136,-0.011873672564362447,-0.01552647637068727,-0.0011198209456888542,-0.001117229387617602,-0.5601415042359736,-0.018561582235085083,-0.010885161487135697,-0.006223767435447947,-0.009830932029814221,-0.00982820230859116,-0.1811925550668576,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-28,0.0019616091479930375,0.004434597067865642,0.0254626830298168,-0.003085989263492017,-0.0030897542964494207,-0.27153502196633106,-0.004459082654068247,-0.013921296277778161,-0.01280486190936525,-0.014335355705482833,-0.014337665340955708,-0.2242725530413061,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-29,0.0036328110373311517,0.01345989280868487,0.011515363870612472,0.028256727610043608,0.02825602354982637,0.15396668718644513,-0.011356817309656542,-0.009390097055772095,0.0011907506527304434,0.00464330518840228,0.004646041630428588,-1.9180551361082774,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-02,0.01933761915015797,0.007881546438433418,0.008896361149207888,0.007890123914336744,0.007896540485964554,-0.1472283334372353,0.011120301725350501,0.024002678982903092,0.013026292155763564,0.021151735701208985,0.021148509554383965,2.114866586367336,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-03,0.006816658979098111,0.01611205638726876,0.018374300015336242,0.0032467560988700406,0.003246243906952273,0.006375539606565894,0.015758218910767674,0.013037751539150655,0.015758218910767674,0.0229887147228931,0.022975453252340072,-0.3656650713868306,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-04,0.014835066403941166,0.011652674225777204,0.013495481474884219,0.02349280494302919,0.02349370625647662,-0.561444596142028,0.006349536797057631,0.001817269229849039,0.0017351786486061727,-0.011427735017868201,0.008409315362563285,1.0424373834717535,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-05,0.013298068304631094,0.0049901613729987915,-0.005376357036380064,-0.01595778543861126,-0.015962184860512263,0.6019233477764345,-0.0017283140479715797,-0.004661144931216832,0.0028860441004798787,0.0,0.0,-1.4053445373323683,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-06,-0.007957601673314052,-0.008418886873680975,0.0034979182712358003,0.004814130720451892,0.004816848150253961,-0.6440228524872751,0.009750038985680831,0.0023901569557249758,0.0034525194829893024,0.0017233518381489787,0.0017310641487335854,0.800191860857991,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-09,-0.005340466631317042,-0.004766958179507785,-0.008361478249973686,0.0037283665026626167,0.003726635231509068,0.15920140470201538,0.007392357226197355,0.005555285678985555,0.0074388843631272294,0.009478106933356045,0.00948962167350298,0.3514762674328953,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-10,0.0013377928416598017,-0.007193317283463507,-0.010893353907883707,-0.02475906881235934,-0.02475753723862395,0.023023304481577966,0.0005677528749865601,-0.0016968916779518395,0.0005701942839895224,-0.0025035996024103113,-0.00250709374573721,-1.5193913174187035,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-11,-0.01889394935996158,-0.001605566306909889,-0.012121360532344916,0.016752620918618177,0.016748863369769662,0.42417517657063186,-0.0034046752553908988,0.008907279490065534,-0.020028519507655496,-0.0062871219501383635,-0.00629537217128906,0.5355197497418782,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-12,0.016216571589244833,0.017257829085957965,0.01703805986610174,-0.011317824932661313,-0.011312574815825371,0.38303545906550696,-0.006612058260012432,-0.012651945775197682,-0.011812520282304284,-0.016299809961971334,-0.016308108721775794,0.5584534099659866,,,,,,,,,,,,,,,,,,,,,,,,
