Date,Open,High,Low,Close,Change %,Volume,log_return,volatility
2017-06-13,144500.0,149000.0,140000.0,144500.0,0.0,0,0.0,0.00394401289680594
2017-06-14,144500.0,149000.0,140000.0,144500.0,0.0,0,0.0,0.00394401289680594
2017-06-15,144500.0,149000.0,140000.0,144500.0,0.0,0,0.0,0.0
2017-06-16,144500.0,149000.0,140000.0,144500.0,0.0,0,0.0,0.0
2017-06-19,144500.0,149000.0,140000.0,144500.0,0.0,0,0.0,0.0
2017-06-20,144500.0,149000.0,140000.0,144500.0,0.0,0,0.0,0.0
2017-06-21,144500.0,149000.0,140000.0,144500.0,0.0,0,0.0,0.0
2017-06-22,144500.0,149000.0,140000.0,144500.0,0.0,0,0.0,0.0
2017-06-23,144500.0,149000.0,140000.0,144500.0,0.0,0,0.0,0.0
2017-06-26,145500.0,150000.0,141000.0,145500.0,0.69,0,0.006896579059061381,0.0026066618696246064
2017-06-27,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0026066618696246064
2017-06-28,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0026066618696246064
2017-06-29,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0026066618696246064
2017-06-30,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0026066618696246064
2017-07-03,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0026066618696246064
2017-07-04,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0026066618696246064
2017-07-05,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-06,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-07,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-10,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-11,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-12,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-13,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-14,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-17,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-18,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-19,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-20,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-21,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-24,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-25,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-26,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-27,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-28,145500.0,150000.0,141000.0,145500.0,0.0,0,0.0,0.0
2017-07-31,148500.0,153000.0,144000.0,148500.0,2.06,0,0.020408871631206082,0.007713828410801774
2017-08-01,148500.0,153000.0,144000.0,148500.0,0.0,0,0.0,0.007713828410801775
2017-08-02,148500.0,153000.0,144000.0,148500.0,0.0,0,0.0,0.007713828410801775
2017-08-03,148500.0,153000.0,144000.0,148500.0,0.0,0,0.0,0.007713828410801775
2017-08-04,148500.0,153000.0,144000.0,148500.0,0.0,0,0.0,0.007713828410801775
2017-08-07,148500.0,153000.0,144000.0,148500.0,0.0,0,0.0,0.007713828410801775
2017-08-08,148500.0,153000.0,144000.0,148500.0,0.0,0,0.0,0.007713828410801775
2017-08-10,151500.0,156000.0,147000.0,151500.0,2.02,0,0.02000066670666989,0.007559541451619682
2017-08-11,151500.0,156000.0,147000.0,151500.0,0.0,0,0.0,0.007559541451619682
2017-08-14,151500.0,156000.0,147000.0,151500.0,0.0,0,0.0,0.007559541451619682
2017-08-15,151500.0,156000.0,147000.0,151500.0,0.0,0,0.0,0.007559541451619682
2017-08-16,151500.0,156000.0,147000.0,151500.0,0.0,0,0.0,0.007559541451619682
2017-08-17,151500.0,156000.0,147000.0,151500.0,0.0,0,0.0,0.007559541451619682
2017-08-18,151500.0,156000.0,147000.0,151500.0,0.0,0,0.0,0.007559541451619682
2017-08-21,151500.0,156000.0,147000.0,151500.0,0.0,0,0.0,0.0
2017-08-22,156000.0,160000.0,152000.0,156000.0,2.97,0,0.029270382300113695,0.011063164620841085
2017-08-23,156000.0,160000.0,152000.0,156000.0,0.0,0,0.0,0.011063164620841085
2017-08-24,156000.0,160000.0,152000.0,156000.0,0.0,0,0.0,0.011063164620841085
2017-08-25,156000.0,160000.0,152000.0,156000.0,0.0,0,0.0,0.011063164620841085
2017-08-28,156000.0,160000.0,152000.0,156000.0,0.0,0,0.0,0.011063164620841085
2017-08-29,156000.0,160000.0,152000.0,156000.0,0.0,0,0.0,0.011063164620841085
2017-08-30,156000.0,160000.0,152000.0,156000.0,0.0,0,0.0,0.011063164620841085
2017-08-31,156000.0,160000.0,152000.0,156000.0,0.0,0,0.0,0.0
2017-09-01,156000.0,160000.0,152000.0,156000.0,0.0,0,0.0,0.0
2017-09-04,156000.0,160000.0,152000.0,156000.0,0.0,0,0.0,0.0
2017-09-05,156000.0,160000.0,152000.0,156000.0,0.0,0,0.0,0.0
2017-09-06,156000.0,160000.0,152000.0,156000.0,0.0,0,0.0,0.0
2017-09-07,156000.0,160000.0,152000.0,156000.0,0.0,0,0.0,0.0
2017-09-08,156000.0,160000.0,152000.0,156000.0,0.0,0,0.0,0.0
2017-09-11,158000.0,162000.0,154000.0,158000.0,1.28,0,0.012739025777429802,0.004814899164617218
2017-09-12,158000.0,162000.0,154000.0,158000.0,0.0,0,0.0,0.004814899164617218
2017-09-13,158000.0,162000.0,154000.0,158000.0,0.0,0,0.0,0.004814899164617218
2017-09-14,158000.0,162000.0,154000.0,158000.0,0.0,0,0.0,0.004814899164617218
2017-09-15,158000.0,162000.0,154000.0,158000.0,0.0,0,0.0,0.004814899164617218
2017-09-18,158000.0,162000.0,154000.0,158000.0,0.0,0,0.0,0.004814899164617218
2017-09-19,163000.0,167000.0,159000.0,163000.0,3.16,0,0.031155167779795434,0.01195606099728882
2017-09-20,163000.0,167000.0,159000.0,163000.0,0.0,0,0.0,0.011775546571404439
2017-09-21,163000.0,167000.0,159000.0,163000.0,0.0,0,0.0,0.011775546571404439
2017-09-22,163000.0,167000.0,159000.0,163000.0,0.0,0,0.0,0.011775546571404439
2017-09-26,163000.0,167000.0,159000.0,163000.0,0.0,0,0.0,0.011775546571404439
2017-09-27,163000.0,167000.0,159000.0,163000.0,0.0,0,0.0,0.011775546571404439
2017-09-28,163000.0,167000.0,159000.0,163000.0,0.0,0,0.0,0.011775546571404439
2017-09-29,163000.0,167000.0,159000.0,163000.0,0.0,0,0.0,0.0
2017-10-09,163000.0,167000.0,159000.0,163000.0,0.0,0,0.0,0.0
2017-10-10,163000.0,167000.0,159000.0,163000.0,0.0,0,0.0,0.0
2017-10-11,168000.0,172000.0,164000.0,168000.0,3.07,0,0.030213778596495544,0.011419734904841909
2017-10-12,171000.0,175000.0,167000.0,171000.0,1.79,0,0.01769957709940151,0.012235139160853002
2017-10-13,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.012235139160853002
2017-10-16,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.012235139160853002
2017-10-17,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.012235139160853002
2017-10-18,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.012235139160853002
2017-10-19,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.012235139160853002
2017-10-20,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.006689811330861479
2017-10-23,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-10-24,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-10-25,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-10-26,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-10-27,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-10-30,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-10-31,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-01,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-02,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-03,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-06,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-07,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-08,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-09,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-10,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-13,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-14,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-15,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-16,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-17,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-20,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-21,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-22,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-23,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-24,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-27,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-28,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-29,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-11-30,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-12-01,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-12-04,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-12-05,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-12-06,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-12-07,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-12-08,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-12-11,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-12-12,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-12-13,171000.0,175000.0,167000.0,171000.0,0.0,0,0.0,0.0
2017-12-14,169000.0,173000.0,165000.0,169000.0,-1.17,0,-0.011764841579585905,0.004446692147665233
2017-12-15,169000.0,173000.0,165000.0,169000.0,0.0,0,0.0,0.004446692147665233
2017-12-18,169000.0,173000.0,165000.0,169000.0,0.0,0,0.0,0.004446692147665233
2017-12-19,169000.0,173000.0,165000.0,169000.0,0.0,0,0.0,0.004446692147665233
2017-12-20,169000.0,173000.0,165000.0,169000.0,0.0,0,0.0,0.004446692147665233
2017-12-21,166000.0,170000.0,162000.0,166000.0,-1.78,0,-0.017910926566530705,0.007454366409773652
2017-12-22,166000.0,170000.0,162000.0,166000.0,0.0,0,0.0,0.007454366409773652
2017-12-25,166000.0,170000.0,162000.0,166000.0,0.0,0,0.0,0.006769693920825747
2017-12-26,166000.0,170000.0,162000.0,166000.0,0.0,0,0.0,0.006769693920825747
2017-12-27,166000.0,170000.0,162000.0,166000.0,0.0,0,0.0,0.006769693920825747
2017-12-28,166000.0,170000.0,162000.0,166000.0,0.0,0,0.0,0.006769693920825747
2017-12-29,166000.0,170000.0,162000.0,166000.0,0.0,0,0.0,0.006769693920825747
2018-01-02,166000.0,170000.0,162000.0,166000.0,0.0,0,0.0,0.0
2018-01-03,166000.0,170000.0,162000.0,166000.0,0.0,0,0.0,0.0
2018-01-04,166000.0,170000.0,162000.0,166000.0,0.0,0,0.0,0.0
2018-01-05,164000.0,168000.0,160000.0,164000.0,-1.2,0,-0.012121360532345804,0.00458144364576293
2018-01-08,164000.0,168000.0,160000.0,164000.0,0.0,0,0.0,0.00458144364576293
2018-01-09,161500.0,165000.0,158000.0,161500.0,-1.52,0,-0.015361285161485938,0.00676999582619359
2018-01-10,161500.0,165000.0,158000.0,161500.0,0.0,0,0.0,0.00676999582619359
2018-01-11,161500.0,165000.0,158000.0,161500.0,0.0,0,0.0,0.00676999582619359
2018-01-12,161500.0,165000.0,158000.0,161500.0,0.0,0,0.0,0.00676999582619359
2018-01-15,158500.0,162000.0,155000.0,158500.0,-1.86,0,-0.01875054934537701,0.00845696194256205
2018-01-16,158500.0,162000.0,155000.0,158500.0,0.0,0,0.0,0.008379748866190582
2018-01-17,158500.0,162000.0,155000.0,158500.0,0.0,0,0.0,0.008379748866190582
2018-01-18,158500.0,162000.0,155000.0,158500.0,0.0,0,0.0,0.007087041501958933
2018-01-19,156500.0,160000.0,153000.0,156500.0,-1.26,0,-0.012698583337126479,0.007869186274537997
2018-01-22,156500.0,160000.0,153000.0,156500.0,0.0,0,0.0,0.007869186274537997
2018-01-23,156500.0,160000.0,153000.0,156500.0,0.0,0,0.0,0.007869186274537997
2018-01-24,154500.0,158000.0,151000.0,154500.0,-1.28,0,-0.012861913642408851,0.006236300955202816
2018-01-25,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.006236300955202816
2018-01-26,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.006236300955202816
2018-01-29,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.006236300955202816
2018-01-30,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.004861346411743253
2018-01-31,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.004861346411743253
2018-02-01,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.004861346411743253
2018-02-02,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-02-05,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-02-06,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-02-07,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-02-08,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-02-09,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-02-22,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-02-23,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-02-26,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-02-27,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-02-28,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-01,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-02,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-05,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-06,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-07,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-08,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-09,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-12,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-13,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-14,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-15,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-16,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-19,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-20,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-21,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-22,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-23,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-26,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-27,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-28,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-29,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-03-30,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-04-02,154500.0,158000.0,151000.0,154500.0,0.0,0,0.0,0.0
2018-04-03,153500.0,157000.0,150000.0,153500.0,-0.65,0,-0.006493529310548141,0.0024543233838313014
2018-04-04,153500.0,157000.0,150000.0,153500.0,0.0,0,0.0,0.0024543233838313014
2018-04-09,153500.0,157000.0,150000.0,153500.0,0.0,0,0.0,0.0024543233838313014
2018-04-10,153500.0,157000.0,150000.0,153500.0,0.0,0,0.0,0.0024543233838313014
2018-04-11,153500.0,157000.0,150000.0,153500.0,0.0,0,0.0,0.0024543233838313014
2018-04-12,151500.0,155000.0,148000.0,151500.0,-1.3,0,-0.013114942077827152,0.005151701637723651
2018-04-13,149500.0,153000.0,146000.0,149500.0,-1.32,0,-0.013289232118683714,0.006273793445704624
2018-04-16,146500.0,150000.0,143000.0,146500.0,-2.01,0,-0.020270964373619194,0.008643815829523165
2018-04-17,146500.0,150000.0,143000.0,146500.0,0.0,0,0.0,0.008643815829523165
2018-04-18,146500.0,150000.0,143000.0,146500.0,0.0,0,0.0,0.008643815829523165
2018-04-19,146500.0,150000.0,143000.0,146500.0,0.0,0,0.0,0.008643815829523165
2018-04-20,146500.0,150000.0,143000.0,146500.0,0.0,0,0.0,0.008643815829523165
2018-04-23,146500.0,150000.0,143000.0,146500.0,0.0,0,0.0,0.008432255276450537
2018-04-24,145500.0,149000.0,142000.0,145500.0,-0.68,0,-0.006849341845573065,0.0076675993527738585
2018-04-25,145500.0,149000.0,142000.0,145500.0,0.0,0,0.0,0.0025888078811220775
2018-04-26,143500.0,147000.0,140000.0,143500.0,-1.37,0,-0.013841051411871419,0.005436483768588714
2018-04-27,143500.0,147000.0,140000.0,143500.0,0.0,0,0.0,0.005436483768588714
2018-05-02,142000.0,145000.0,139000.0,142000.0,-1.05,0,-0.010507977598415152,0.005914071443694013
2018-05-03,141000.0,144000.0,138000.0,141000.0,-0.7,0,-0.007067167223093307,0.005622452928573456
2018-05-04,141000.0,144000.0,138000.0,141000.0,0.0,0,0.0,0.005622452928573456
2018-05-07,141000.0,144000.0,138000.0,141000.0,0.0,0,0.0,0.005929311097669892
2018-05-08,141000.0,144000.0,138000.0,141000.0,0.0,0,0.0,0.005929311097669892
2018-05-09,141000.0,144000.0,138000.0,141000.0,0.0,0,0.0,0.0044014375489278895
2018-05-10,141000.0,144000.0,138000.0,141000.0,0.0,0,0.0,0.0044014375489278895
2018-05-11,141000.0,144000.0,138000.0,141000.0,0.0,0,0.0,0.0026711381351445514
2018-05-14,141000.0,144000.0,138000.0,141000.0,0.0,0,0.0,0.0
2018-05-15,141000.0,144000.0,138000.0,141000.0,0.0,0,0.0,0.0
2018-05-16,141000.0,144000.0,138000.0,141000.0,0.0,0,0.0,0.0
2018-05-17,141000.0,144000.0,138000.0,141000.0,0.0,0,0.0,0.0
2018-05-18,141000.0,144000.0,138000.0,141000.0,0.0,0,0.0,0.0
2018-05-21,141000.0,144000.0,138000.0,141000.0,0.0,0,0.0,0.0
2018-05-22,141000.0,144000.0,138000.0,141000.0,0.0,0,0.0,0.0
2018-05-23,141000.0,144000.0,138000.0,141000.0,0.0,0,0.0,0.0
2018-05-24,141000.0,144000.0,138000.0,141000.0,0.0,0,0.0,0.0
2018-05-25,141000.0,144000.0,138000.0,141000.0,0.0,0,0.0,0.0
2018-05-28,139000.0,142000.0,136000.0,139000.0,-1.42,0,-0.014285957247476944,0.005399584302474975
2018-05-29,136000.0,139000.0,133000.0,136000.0,-2.16,0,-0.021819047394640023,0.009073174046391502
2018-05-30,133000.0,136000.0,130000.0,133000.0,-2.21,0,-0.022305757514297753,0.010726165624434162
2018-05-31,133000.0,136000.0,130000.0,133000.0,0.0,0,0.0,0.010726165624434162
2018-06-01,133000.0,136000.0,130000.0,133000.0,0.0,0,0.0,0.010726165624434162
2018-06-04,133000.0,136000.0,130000.0,133000.0,0.0,0,0.0,0.010726165624434162
2018-06-05,130000.0,133000.0,127000.0,130000.0,-2.26,0,-0.022814677766170632,0.011222785192689405
2018-06-06,127000.0,130000.0,124000.0,127000.0,-2.31,0,-0.023347363996991888,0.01207404865695102
2018-06-07,127000.0,130000.0,124000.0,127000.0,0.0,0,0.0,0.012202898446079266
2018-06-08,127000.0,130000.0,124000.0,127000.0,0.0,0,0.0,0.011263434719450616
2018-06-11,127000.0,130000.0,124000.0,127000.0,0.0,0,0.0,0.011263434719450616
2018-06-12,127000.0,130000.0,124000.0,127000.0,0.0,0,0.0,0.011263434719450616
2018-06-13,127000.0,130000.0,124000.0,127000.0,0.0,0,0.0,0.011263434719450616
2018-06-14,127000.0,130000.0,124000.0,127000.0,0.0,0,0.0,0.008824474129277645
2018-06-15,125000.0,128000.0,122000.0,125000.0,-1.57,0,-0.015873349156290573,0.0059995620487488304
2018-06-19,125000.0,128000.0,122000.0,125000.0,0.0,0,0.0,0.0059995620487488304
2018-06-20,125000.0,128000.0,122000.0,125000.0,0.0,0,0.0,0.0059995620487488304
2018-06-21,125000.0,128000.0,122000.0,125000.0,0.0,0,0.0,0.0059995620487488304
2018-06-22,125000.0,128000.0,122000.0,125000.0,0.0,0,0.0,0.0059995620487488304
2018-06-25,125000.0,128000.0,122000.0,125000.0,0.0,0,0.0,0.0059995620487488304
2018-06-26,125000.0,128000.0,122000.0,125000.0,0.0,0,0.0,0.0059995620487488304
2018-06-27,123000.0,126000.0,120000.0,123000.0,-1.6,0,-0.01612938192988267,0.006096333341092658
2018-06-28,123000.0,126000.0,120000.0,123000.0,0.0,0,0.0,0.006096333341092658
2018-06-29,123000.0,126000.0,120000.0,123000.0,0.0,0,0.0,0.006096333341092658
2018-07-02,123000.0,126000.0,120000.0,123000.0,0.0,0,0.0,0.006096333341092658
2018-07-03,121000.0,124000.0,118000.0,121000.0,-1.63,0,-0.016393809775676615,0.007935213448821636
2018-07-04,119000.0,122000.0,116000.0,119000.0,-1.65,0,-0.01666705248521083,0.008765804867662758
2018-07-05,119000.0,122000.0,116000.0,119000.0,0.0,0,0.0,0.008765804867662758
2018-07-06,119000.0,122000.0,116000.0,119000.0,0.0,0,0.0,0.00806641014316767
2018-07-09,119000.0,122000.0,116000.0,119000.0,0.0,0,0.0,0.00806641014316767
2018-07-10,117000.0,120000.0,114000.0,117000.0,-1.68,0,-0.016949558313774205,0.008912009000314157
2018-07-11,117000.0,120000.0,114000.0,117000.0,0.0,0,0.0,0.008912009000314157
2018-07-12,117000.0,120000.0,114000.0,117000.0,0.0,0,0.0,0.0082020186792602
2018-07-13,117000.0,120000.0,114000.0,117000.0,0.0,0,0.0,0.006406330875804835
2018-07-16,117000.0,120000.0,114000.0,117000.0,0.0,0,0.0,0.006406330875804835
2018-07-17,117000.0,120000.0,114000.0,117000.0,0.0,0,0.0,0.006406330875804835
2018-07-18,117000.0,120000.0,114000.0,117000.0,0.0,0,0.0,0.006406330875804835
2018-07-19,117000.0,120000.0,114000.0,117000.0,0.0,0,0.0,0.0
2018-07-20,117000.0,120000.0,114000.0,117000.0,0.0,0,0.0,0.0
2018-07-23,114000.0,117000.0,111000.0,114000.0,-2.56,0,-0.02597548640325975,0.00981781102956642
2018-07-24,111000.0,114000.0,108000.0,111000.0,-2.63,0,-0.026668247082161756,0.012845312651632555
2018-07-25,108000.0,111000.0,105000.0,108000.0,-2.7,0,-0.027398974188114877,0.014267462590557164
2018-07-26,106000.0,109000.0,103000.0,106000.0,-1.85,0,-0.018692133012152112,0.013499186634011413
2018-07-27,106000.0,109000.0,103000.0,106000.0,0.0,0,0.0,0.013499186634011413
2018-07-30,103000.0,106000.0,100000.0,103000.0,-2.83,0,-0.028710105882431947,0.012845068804330199
2018-07-31,103000.0,106000.0,100000.0,103000.0,0.0,0,0.0,0.012845068804330199
2018-08-01,101000.0,104000.0,98000.0,101000.0,-1.94,0,-0.019608471388375293,0.01242169375322637
2018-08-02,100000.0,103000.0,97000.0,100000.0,-0.99,0,-0.009950330853168765,0.01191645966685568
2018-08-03,98000.0,101000.0,95000.0,98000.0,-2.0,0,-0.020202707317519497,0.010928798153483608
2018-08-06,97000.0,100000.0,94000.0,97000.0,-1.02,0,-0.010256500167189486,0.010773797192159783
2018-08-07,97000.0,100000.0,94000.0,97000.0,0.0,0,0.0,0.010773797192159783
2018-08-08,97000.0,100000.0,94000.0,97000.0,0.0,0,0.0,0.008965228330680036
2018-08-09,97000.0,100000.0,94000.0,97000.0,0.0,0,0.0,0.008965228330680036
2018-08-10,97000.0,100000.0,94000.0,97000.0,0.0,0,0.0,0.00794856838021887
2018-08-13,96000.0,99000.0,93000.0,96000.0,-1.03,0,-0.010362787035546717,0.007986137542873716
2018-08-14,95000.0,98000.0,92000.0,95000.0,-1.04,0,-0.010471299867294448,0.00553988631863339
2018-08-15,94000.0,97000.0,91000.0,94000.0,-1.05,0,-0.010582109330536937,0.005597912476123425
2018-08-16,94000.0,97000.0,91000.0,94000.0,0.0,0,0.0,0.005597912476123425
