DATE,url,tone,Close,lag_1_log_return,lag_7_log_return,lag_14_log_return,lag_1_label,lag_7_label,lag_14_label
2021-01-12 07:00:00,https://www.marketwatch.com/press-release/lithium-ion-battery-for-vehicles-market-analysis-leading-players-recent-trends-potential-growth-share-demand-and-forecast-to-2025-2021-01-11,0.257731958762887,46500.0,0.0,0.0,0.0,HOLD,HOLD,HOLD
2021-01-12 09:45:00,https://www.msn.com/en-us/money/companies/lithium-miner-e2-80-99s-german-smelter-plan-draws-billionaires/ar-BB1cEoKX,-0.782778864970646,46500.0,0.0,0.0,0.0,HOLD,HOLD,HOLD
2021-01-12 14:30:00,https://www.finanznachrichten.de/nachrichten-2021-01/51709385-waratah-capital-advisors-lithium-royalty-corp-announces-additional-capital-raise-and-strategic-investors-200.htm,2.13815789473684,46500.0,0.0,0.0,0.0,HOLD,HOLD,HOLD
2021-01-12 15:15:00,https://www.newjerseytelegraph.com/news/267513005/lithium-royalty-corp-announces-additional-capital-raise-and-strategic-investors,2.09030100334448,46500.0,0.0,0.0,0.0,HOLD,HOLD,HOLD
2021-01-12 18:45:00,https://www.reuters.com/article/albemarle-lithium/reuters-next-albemarle-says-lithium-prices-must-rise-for-supply-to-match-ev-demand-idUSL1N2JN1VA,-1.07816711590297,46500.0,0.0,0.0,0.0,HOLD,HOLD,HOLD
2021-01-12 18:45:00,https://www.msn.com/en-us/news/world/reuters-next-albemarle-says-lithium-prices-must-rise-for-supply-to-match-ev-demand/ar-BB1cH2Q7,-1.28205128205128,46500.0,0.0,0.0,0.0,HOLD,HOLD,HOLD
2021-01-12 22:15:00,https://www.reuters.com/article/us-albemarle-lithium/weak-lithium-prices-could-slow-ev-revolution-albemarle-warns-idUSKBN29H2DG,0.15748031496063,46500.0,0.0,0.0,0.0,HOLD,HOLD,HOLD
2021-01-13 01:30:00,https://www.mining.com/web/lithium-miners-german-smelter-plan-draws-billionaires/,-1.91256830601093,46500.0,0.0,0.0,0.0,HOLD,HOLD,HOLD
2021-01-13 03:15:00,https://investingnews.com/news/lithium-investing/albemarle-corporation-to-release-fourth-quarter-2020-earnings-results-on-wednesday-feb.17-2021/,0.443458980044346,46500.0,0.0,0.0,0.0,HOLD,HOLD,HOLD
2021-01-13 07:45:00,https://cleantechnica.com/2021/01/12/albemarle-expanding-nevada-site-to-increase-domestic-production-of-lithium/,3.40136054421769,46500.0,0.0,0.0,0.0,HOLD,HOLD,HOLD
2021-01-14 08:45:00,https://smallcaps.com.au/galan-lithium-acquire-greenbushes-south-lithium-australia/,1.60965794768612,54000.0,0.14953173397096384,0.14953173397096384,0.14953173397096384,BUY,BUY,BUY
2021-01-15 06:45:00,https://www.fnarena.com/index.php/2021/01/15/material-matters-lithium-energy-coal/,0.718390804597701,54000.0,0.0,0.14953173397096384,0.14953173397096384,HOLD,BUY,BUY
2021-01-15 09:00:00,https://www.finanznachrichten.de/nachrichten-2021-01/51740813-spearmint-resources-inc-spearmint-returns-best-drill-results-to-date-on-its-clayton-valley-lithium-claystone-project-296.htm,1.91489361702128,54000.0,0.0,0.14953173397096384,0.14953173397096384,HOLD,BUY,BUY
2021-01-15 10:15:00,https://mrtopstep.com/peak-asset-afternoon-wrap-15-january-asx-down-0-6pc-over-the-week-lithium-sector-springs-back-to-life-amid-acquisition-deals-and-price-rises-china-stocks-fall-as-consumer-liquor-firms-retreat/,0.510204081632653,54000.0,0.0,0.14953173397096384,0.14953173397096384,HOLD,BUY,BUY
2021-01-19 08:45:00,https://www.finanznachrichten.de/nachrichten-2021-01/51764675-sienna-resources-inc-sienna-provides-clayton-valley-nevada-lithium-update-296.htm,1.15894039735099,54000.0,0.0,0.14953173397096384,0.14953173397096384,HOLD,BUY,BUY
2021-01-19 10:00:00,https://investingnews.com/news/copper-investing/sienna-provides-clayton-valley-nevada-lithium-update/,0.967117988394584,54000.0,0.0,0.14953173397096384,0.14953173397096384,HOLD,BUY,BUY
2021-01-19 10:30:00,https://www.marketwatch.com/press-release/sienna-provides-clayton-valley-nevada-lithium-update-2021-01-19,1.20068610634648,54000.0,0.0,0.14953173397096384,0.14953173397096384,HOLD,BUY,BUY
2021-01-19 23:00:00,https://www.finanznachrichten.de/nachrichten-2021-01/51773873-after-market-hours-netflix-paccar-gritstone-gain-perion-lithium-americas-slip-020.htm,0.0,54000.0,0.0,0.14953173397096384,0.14953173397096384,HOLD,BUY,BUY
2021-01-20 04:00:00,http://www.proactiveinvestors.com.au/companies/news/938936/avz-minerals-progresses-along-road-to-production-at-manono-lithium-and-tin-project-938936.html,2.49017038007864,54000.0,0.0,0.14953173397096384,0.14953173397096384,HOLD,BUY,BUY
2021-01-20 05:15:00,https://www.marketwatch.com/press-release/lithium-americas-announces-proposed-public-offering-of-common-shares-2021-01-19-161841957,0.285103349964362,54000.0,0.0,0.14953173397096384,0.14953173397096384,HOLD,BUY,BUY
2021-01-20 10:00:00,https://www.wboc.com/story/43198531/lithium-americas-announces-proposed-public-offering-of-common-shares,0.287769784172662,54000.0,0.0,0.14953173397096384,0.14953173397096384,HOLD,BUY,BUY
2021-01-20 14:00:00,https://www.globalbankingandfinance.com/category/news/lithium-americas-announces-proposed-public-offering-of-common-shares/,0.432588320115356,54000.0,0.0,0.14953173397096384,0.14953173397096384,HOLD,BUY,BUY
2021-01-20 15:30:00,https://stocknews.com/news/tsla-sqm-alb-lithium-is-an-energy-commodity-will-evs-like-tesla-push/,0.389105058365759,54000.0,0.0,0.14953173397096384,0.14953173397096384,HOLD,BUY,BUY
2021-01-20 18:15:00,http://www.proactiveinvestors.com/companies/news/939017/na-proactive-news-snapshot-rideshare-rental-gevo-nexe-innovations-cabral-gold-neo-lithium-melkior-resources-mindmed-update-939017.html,2.52100840336134,54000.0,0.0,0.14953173397096384,0.14953173397096384,HOLD,BUY,BUY
2021-01-20 23:30:00,https://www.marketwatch.com/press-release/lithium-americas-prices-us350-million-underwritten-public-offering-2021-01-20,0.270453008789723,54000.0,0.0,0.14953173397096384,0.14953173397096384,HOLD,BUY,BUY
2021-01-22 11:30:00,https://www.fool.com.au/2021/01/22/5-lithium-shares-that-are-fast-charging-up-now-in-2021/,0.469483568075117,57000.0,0.0,0.05406722127027579,0.20359895524123955,HOLD,BUY,BUY
2021-01-22 16:45:00,https://www.finanznachrichten.de/nachrichten-2021-01/51806365-critical-elements-lithium-corporation-critical-elements-announces-upsizing-of-previously-announced-bought-deal-private-placement-200.htm,0.0,57000.0,0.0,0.05406722127027579,0.20359895524123955,HOLD,BUY,BUY
2021-01-22 22:15:00,https://investingnews.com/news/lithium-investing/critical-elements-announces-upsizing-of-previously-announced-bought-deal-private-placement/,0.153139356814701,57000.0,0.0,0.05406722127027579,0.20359895524123955,HOLD,BUY,BUY
2021-01-26 14:30:00,https://techxplore.com/news/2021-01-path-capacity-solid-state-lithium-batteries.html,1.57142857142857,57000.0,0.0,0.05406722127027579,0.20359895524123955,HOLD,BUY,BUY
2021-01-26 17:15:00,https://investorplace.com/2021/01/4-lithium-stocks-charging-higher/,-1.2512030798845,57000.0,0.0,0.05406722127027579,0.20359895524123955,HOLD,BUY,BUY
2021-01-27 00:45:00,https://smallcaps.com.au/galan-lithium-equity-greenbushes-south-project-raises-2021-work-program/,0.0,57000.0,0.0,0.05406722127027579,0.20359895524123955,HOLD,BUY,BUY
2021-01-27 13:15:00,http://www.proactiveinvestors.co.uk/companies/news/939293/proactive-weekly-mining-highlights-shanta-gold-cobra-resources-cornish-lithium-w-resources-939293.html,2.14132762312634,57000.0,0.0,0.05406722127027579,0.20359895524123955,HOLD,BUY,BUY
2021-01-28 16:30:00,https://www.finanznachrichten.de/nachrichten-2021-01/51858734-brazil-minerals-inc-adds-two-exploration-permits-to-its-lithium-project-296.htm,0.916030534351145,62500.0,0.09211528890780574,0.09211528890780574,0.14618251017808145,BUY,BUY,BUY
2021-01-28 16:45:00,https://www.marketwatch.com/press-release/brazil-minerals-inc-adds-two-exploration-permits-to-its-lithium-project-2021-01-28,0.909090909090909,62500.0,0.09211528890780574,0.09211528890780574,0.14618251017808145,BUY,BUY,BUY
2021-01-29 15:00:00,https://www.ibtimes.com.au/press-release/20210129/piedmont-lithium-limited-december-2020-quarterly-report-1674005,2.27576974564926,62500.0,0.0,0.09211528890780574,0.14618251017808145,HOLD,BUY,BUY
2021-01-29 16:30:00,https://investingnews.com/news/australia-investing/piedmont-lithium-limited:%C2%A0december-2020-quarterly-report/,2.19072164948454,62500.0,0.0,0.09211528890780574,0.14618251017808145,HOLD,BUY,BUY
2021-02-02 08:15:00,https://cleantechnica.com/2021/02/02/best-electric-bikes-electric-motorcycles-lithium-stock-boom-cleantechnica-top-20/,2.61845386533666,62500.0,0.0,0.09211528890780574,0.14618251017808145,HOLD,BUY,BUY
2021-02-02 11:00:00,https://www.msn.com/en-us/money/topstocks/albemarle-investors-float-higher-on-lithium-bubble/ar-BB1djoKL,0.997150997150997,62500.0,0.0,0.09211528890780574,0.14618251017808145,HOLD,BUY,BUY
2021-02-02 11:00:00,https://www.globalbankingandfinance.com/category/news/mitsubishi-chemical-corporation-patent-pertinent-to-lithium-ion-secondary-battery-for-vehicles-granted/,4.43243243243243,62500.0,0.0,0.09211528890780574,0.14618251017808145,HOLD,BUY,BUY
2021-02-02 19:15:00,https://www.investegate.co.uk/bacanora-lithium-plc--bcn-/rns/proposed-fundraise/202102021708177750N/,-0.0257864878803509,62500.0,0.0,0.09211528890780574,0.14618251017808145,HOLD,BUY,BUY
2021-02-02 19:15:00,https://www.investegate.co.uk/bacanora-lithium-plc--bcn-/rns/retail-offer/202102021728537785N/,-0.411985018726592,62500.0,0.0,0.09211528890780574,0.14618251017808145,HOLD,BUY,BUY
2021-02-02 22:45:00,https://investingnews.com/news/lithium-investing/albemarle-provides-fourth-quarter-2020-update/,-2.01121002307946,62500.0,0.0,0.09211528890780574,0.14618251017808145,HOLD,BUY,BUY
2021-02-03 01:15:00,https://themobilist.medium.com/if-true-quantumscape-has-made-the-biggest-leap-in-batteries-since-the-debut-of-lithium-ion-5feb85c7e15d?source=home---------5---------------------915b741e_1b1c_4e94_9cf9_c2702a981a25-------7&gi=sd,-0.904392764857881,65500.0,0.04688358589885046,0.1389988748066561,0.1930660960769319,BUY,BUY,BUY
2021-02-03 02:45:00,https://investingnews.com/news/lithium-investing/albemarle-announces-proposed-public-offering-of-common-stock/,-2.43445692883895,65500.0,0.04688358589885046,0.1389988748066561,0.1930660960769319,BUY,BUY,BUY
2021-02-03 08:45:00,http://www.proactiveinvestors.com/companies/news/940253/bacanora-lithium-raises-us65mln-to-seal-sonora-mine-development-940253.html,3.98671096345515,65500.0,0.04688358589885046,0.1389988748066561,0.1930660960769319,BUY,BUY,BUY
2021-02-03 11:00:00,https://www.lse.co.uk/news/bacanora-step-closer-to-becoming-lithium-producer-following-placing-fv9u78b7irc3dp8.html,4.48979591836735,65500.0,0.04688358589885046,0.1389988748066561,0.1930660960769319,BUY,BUY,BUY
2021-02-03 15:45:00,https://www.prnewswire.com:443/news-releases/victory-innovations-recalls-electrostatic-sprayers-with-lithium-ion-battery-packs-due-to-fire-and-explosion-hazards-301221410.html,0.470957613814757,65500.0,0.04688358589885046,0.1389988748066561,0.1930660960769319,BUY,BUY,BUY
2021-02-04 14:00:00,https://www.marketwatch.com/press-release/arena-minerals-announces-28m-financing-led-by-leading-lithium-producer-ganfeng-lithium-co-and-divests-gold-asset-to-astra-exploration-ltd-2021-02-04,1.19250425894378,65500.0,0.0,0.04688358589885046,0.1389988748066561,HOLD,BUY,BUY
2021-02-04 16:15:00,https://investingnews.com/news/lithium-investing/arena-minerals-announces-2.8m-financing-led-by-leading-lithium-producer-ganfeng-lithium-co.and-divests-gold-asset-to-astra-exploration-ltd/,1.56739811912226,65500.0,0.0,0.04688358589885046,0.1389988748066561,HOLD,BUY,BUY
2021-02-04 20:00:00,http://finance.dailyherald.com/dailyherald/news/read/40948190/top_lithium_stocks_to_watch_for_february_2021,0.796812749003984,65500.0,0.0,0.04688358589885046,0.1389988748066561,HOLD,BUY,BUY
2021-02-09 02:15:00,https://mrtopstep.com/peak-asset-morning-wrap-9-february-stocks-post-longest-rally-since-august-oil-gains-magnis-energy-and-ecograf-ride-wave-of-lithium-ion-investor-interest/,1.28755364806867,65500.0,0.0,0.04688358589885046,0.1389988748066561,HOLD,BUY,BUY
2021-02-09 13:30:00,https://www.thinkgeoenergy.com/zero-carbon-lithium-geothermal-company-vulcan-energy-resources-raises-usd-92m-for-german-projects/,3.38345864661654,65500.0,0.0,0.04688358589885046,0.1389988748066561,HOLD,BUY,BUY
2021-02-10 13:00:00,https://www.moneycontrol.com/news/business/explained-lithium-its-importance-in-ev-batteries-where-india-is-placed-and-the-china-factor-6487821.html,0.570497147514262,65500.0,0.0,0.0,0.1389988748066561,HOLD,HOLD,BUY
2021-02-10 15:45:00,https://leaderpost.com/pmn/business-pmn/american-lithium-said-to-seek-takeover-of-plateau-energy-metals,-0.37037037037037,65500.0,0.0,0.0,0.1389988748066561,HOLD,HOLD,BUY
2021-02-10 17:30:00,https://news.yahoo.com/15-biggest-lithium-mining-companies-164610899.html,0.141843971631206,65500.0,0.0,0.0,0.1389988748066561,HOLD,HOLD,BUY
2021-02-10 17:45:00,http://www.proactiveinvestors.co.uk/companies/news/940913/proactive-news-headlines-one-media-ip-adept-technology-bacanora-lithium-tirupati-graphite-940913.html,0.928792569659443,65500.0,0.0,0.0,0.1389988748066561,HOLD,HOLD,BUY
2021-02-10 20:00:00,https://www.sott.net/article/448533-Navalny-crashes-out-what-happened-when-he-wasnt-on-lithium-and-benzodiazepines,-3.24400564174894,65500.0,0.0,0.0,0.1389988748066561,HOLD,HOLD,BUY
2021-02-11 07:45:00,https://www.aap.com.au/lithium-mining-meme-digs-itself-a-hole-with-deceptive-photo/,-0.738916256157635,67500.0,0.030077455237277954,0.030077455237277954,0.0769610411361284,BUY,BUY,BUY
2021-02-11 10:30:00,https://www.prnewswire.com:443/news-releases/idaho-national-laboratory-validates-1000-charge-discharge-cycles-from-zenlabs-silicon-anode-based-lithium-ion-cells-301226389.html,-2.42718446601942,67500.0,0.030077455237277954,0.030077455237277954,0.0769610411361284,BUY,BUY,BUY
2021-02-11 10:45:00,https://www.finanznachrichten.de/nachrichten-2021-02/51990154-idaho-national-laboratory-validates-1000-charge-discharge-cycles-from-zenlabs-silicon-anode-based-lithium-ion-cells-008.htm,-2.67857142857143,67500.0,0.030077455237277954,0.030077455237277954,0.0769610411361284,BUY,BUY,BUY
2021-02-11 13:00:00,https://www.perssupport.nl/persbericht/110221079/idaho-national-laboratory-validates-1000-charge-discharge-cycles-from-zenlabs-silicon-anode-based-lithium-ion-cells,-1.86915887850467,67500.0,0.030077455237277954,0.030077455237277954,0.0769610411361284,BUY,BUY,BUY
2021-02-11 18:00:00,https://www.finanznachrichten.de/nachrichten-2021-02/51996242-critical-elements-lithium-corporation-critical-elements-closes-dollar-15-million-bought-deal-private-placement-of-units-200.htm,-0.371517027863777,67500.0,0.030077455237277954,0.030077455237277954,0.0769610411361284,BUY,BUY,BUY
2021-02-11 23:00:00,https://investingnews.com/news/lithium-investing/critical-elements-closes-15-million-bought-deal-private-placement-of-units/,-0.253485424588086,67500.0,0.030077455237277954,0.030077455237277954,0.0769610411361284,BUY,BUY,BUY
2021-02-12 15:45:00,https://www.marketwatch.com/articles/ev-stocks-lithium-miners-get-a-boost-51613140759,1.1437908496732,67500.0,0.0,0.030077455237277954,0.0769610411361284,HOLD,BUY,BUY
2021-02-16 21:00:00,https://www.benzinga.com/analyst-ratings/analyst-color/21/02/19677477/deutsche-bank-upgrades-albemarle-on-lithium-earnings-potential,4.79452054794521,67500.0,0.0,0.030077455237277954,0.0769610411361284,HOLD,BUY,BUY
2021-02-17 07:15:00,https://www.marketwatch.com/press-release/aqua-metals-reaches-agreement-with-sustainable-lithium-ion-battery-recycler-to-lease-to-buy-the-mccarran-nevada-aquarefinery-2021-02-16,-0.184842883548983,67500.0,0.0,0.030077455237277954,0.030077455237277954,HOLD,BUY,BUY
2021-02-17 09:00:00,https://www.afr.com/companies/mining/wesfarmers-backs-lithium-mine-with-950m-in-start-up-funds-20210217-p573gx,-0.296735905044511,67500.0,0.0,0.030077455237277954,0.030077455237277954,HOLD,BUY,BUY
2021-02-17 12:30:00,https://www.intelligencer.ca/commodities/mining/how-albertas-old-oil-wells-could-feed-the-worlds-growing-hunger-for-lithium-podcast,0.421940928270042,67500.0,0.0,0.030077455237277954,0.030077455237277954,HOLD,BUY,BUY
2021-02-17 12:30:00,https://www.pembrokeobserver.com/commodities/mining/how-albertas-old-oil-wells-could-feed-the-worlds-growing-hunger-for-lithium-podcast,0.421940928270042,67500.0,0.0,0.030077455237277954,0.030077455237277954,HOLD,BUY,BUY
2021-02-17 18:15:00,https://www.prnewswire.com:443/news-releases/global-smart-e-drive-market-report-2021-component-power-electronics-e-brake-booster-inverter-motor-battery-others--battery-type-lithium-ion-nickel-based-solid-state-battery-others-301230167.html,1.98609731876862,67500.0,0.0,0.030077455237277954,0.030077455237277954,HOLD,BUY,BUY
2021-02-17 22:00:00,https://www.marketwatch.com/story/albemarle-reports-weaker-lithium-prices-in-q4-2021-02-17,1.59235668789809,67500.0,0.0,0.030077455237277954,0.030077455237277954,HOLD,BUY,BUY
2021-02-17 22:15:00,https://www.reuters.com/article/us-albemarle-corp-results/lithium-producer-albemarle-posts-lower-quarterly-profit-idUSKBN2AH2TO,-1.0752688172043,67500.0,0.0,0.030077455237277954,0.030077455237277954,HOLD,BUY,BUY
2021-02-17 22:30:00,https://www.metro.us/lithium-producer-albemarle-posts/,-1.71428571428571,67500.0,0.0,0.030077455237277954,0.030077455237277954,HOLD,BUY,BUY
2021-02-17 23:00:00,https://www.reuters.com/article/us-albemarle-corp-results/lithium-producer-albemarle-expects-recovery-in-sales-as-results-top-estimates-idUSKBN2AH2TO,1.77304964539007,67500.0,0.0,0.030077455237277954,0.030077455237277954,HOLD,BUY,BUY
2021-02-17 23:15:00,https://wtbx.com/2021/02/17/lithium-producer-albemarle-posts-lower-quarterly-profit/,-1.72413793103448,67500.0,0.0,0.030077455237277954,0.030077455237277954,HOLD,BUY,BUY
2021-02-18 01:45:00,https://investingnews.com/news/lithium-investing/albemarle-reports-fourth-quarter-and-full-year-2020-results/,-1.72817809021675,67500.0,0.0,0.0,0.030077455237277954,HOLD,HOLD,BUY
2021-02-18 18:45:00,https://www.altenergymag.com/news/2021/02/18/johnson-controls-introduces-lithium-ion-risk-prevention-solution-for-protection-of-energy-storage-systems/34599/,-4.1044776119403,67500.0,0.0,0.0,0.030077455237277954,HOLD,HOLD,BUY
2021-02-19 03:30:00,http://www.proactiveinvestors.com.au/companies/news/941759/lake-resources-demonstrates-clean-technology-path-for-high-purity-lithium-as-it-targets-kachi-dfs-and-esia-this-year-941759.html,2.66875981161695,67500.0,0.0,0.0,0.030077455237277954,HOLD,HOLD,BUY
2021-02-19 04:00:00,http://www.proactiveinvestors.com/companies/news/941759/lake-resources-demonstrates-clean-technology-path-for-high-purity-lithium-as-it-targets-kachi-dfs-and-esia-this-year-941759.html,2.66875981161695,67500.0,0.0,0.0,0.030077455237277954,HOLD,HOLD,BUY
2021-02-19 12:15:00,https://www.bizjournals.com/charlotte/news/2021/02/19/albemarle-corp-q4-earnings-lithium-mine.html,0.88809946714032,67500.0,0.0,0.0,0.030077455237277954,HOLD,HOLD,BUY
2021-02-19 20:45:00,https://www.khl.com/news/miner-signs-mou-with-cat-for-lithiumboron-project/8010484.article,3.69068541300527,67500.0,0.0,0.0,0.030077455237277954,HOLD,HOLD,BUY
2021-02-23 04:00:00,https://www.reuters.com/article/chile-lithium-albemarle/albemarle-says-it-regrets-chiles-call-for-arbitration-over-lithium-royalties-idUSL1N2KS1K3,-2.53807106598985,67500.0,0.0,0.0,0.030077455237277954,HOLD,HOLD,BUY
2021-02-23 11:30:00,https://www.finanznachrichten.de/nachrichten-2021-02/52095212-electrovaya-inc-electrovaya-a-technology-intensive-lithium-ion-battery-company-applies-to-list-on-nasdaq-200.htm,1.1037527593819,67500.0,0.0,0.0,0.030077455237277954,HOLD,HOLD,BUY
2021-02-23 11:45:00,https://www.theusnews.com/news/267908969/electrovaya-a-technology-intensive-lithium-ion-battery-company-applies-to-list-on-nasdaq,1.1441647597254,67500.0,0.0,0.0,0.030077455237277954,HOLD,HOLD,BUY
2021-02-23 13:30:00,https://www.prnewswire.co.uk/news-releases/lithium-prices-soar-as-tech-giants-fight-for-supply-845113805.html,-0.0658978583196048,67500.0,0.0,0.0,0.030077455237277954,HOLD,HOLD,BUY
2021-02-23 13:45:00,https://www.prnewswire.com/news-releases/lithium-prices-soar-as-tech-giants-fight-for-supply-301233051.html,-0.0330578512396698,67500.0,0.0,0.0,0.030077455237277954,HOLD,HOLD,BUY
2021-02-23 14:00:00,https://www.marketwatch.com/press-release/lithium-prices-soar-as-tech-giants-fight-for-supply-2021-02-23,-0.0979751796211625,67500.0,0.0,0.0,0.030077455237277954,HOLD,HOLD,BUY
2021-02-24 11:45:00,https://www.finanznachrichten.de/nachrichten-2021-02/52109155-brazil-minerals-inc-s-substantially-expands-its-lithium-footprint-296.htm,1.43312101910828,67500.0,0.0,0.0,0.030077455237277954,HOLD,HOLD,BUY
2021-02-25 15:30:00,https://sputniknews.com/uk/202102251082185014-lithium-battery-shortage-threatens-1000-uk-jobs-as-car-giant-baulks-at-investing-in-uk-factory/,-1.1400651465798,70500.0,0.04348511193973889,0.04348511193973889,0.04348511193973889,BUY,BUY,BUY
2021-02-25 16:30:00,https://www.insidermonkey.com/blog/11-best-lithium-stocks-to-buy-now-921767/,0.687442713107241,70500.0,0.04348511193973889,0.04348511193973889,0.04348511193973889,BUY,BUY,BUY
2021-02-26 01:30:00,https://investingnews.com/news/lithium-investing/albemarle-corporation-announces-dividend-3/,-0.934579439252336,70500.0,0.0,0.04348511193973889,0.04348511193973889,HOLD,BUY,BUY
2021-02-26 03:30:00,https://investingnews.com/news/lithium-investing/grace-expands-fast-growing-pharma-portfolio-through-acquisition-of-fine-chemistry-business/,5.51232166018158,70500.0,0.0,0.04348511193973889,0.04348511193973889,HOLD,BUY,BUY
2021-02-26 03:30:00,https://investingnews.com/news/lithium-investing/albemarle-enters-definitive-agreement-to-sell-fine-chemistry-services-business-to-w.r.grace-co/,2.46913580246914,70500.0,0.0,0.04348511193973889,0.04348511193973889,HOLD,BUY,BUY
