"Date","Price","Open","High","Low","Vol.","Change %"
"05/09/2023","2,030,000","2,030,000","2,040,000","2,020,000","","0.00%"
"05/08/2023","2,030,000","2,030,000","2,040,000","2,020,000","","0.00%"
"05/05/2023","2,030,000","2,030,000","2,040,000","2,020,000","","0.00%"
"05/04/2023","2,030,000","2,030,000","2,040,000","2,020,000","","0.00%"
"04/28/2023","2,030,000","2,030,000","2,040,000","2,020,000","","0.00%"
"04/27/2023","2,030,000","2,030,000","2,040,000","2,020,000","","0.00%"
"04/26/2023","2,030,000","2,030,000","2,040,000","2,020,000","","0.00%"
"04/25/2023","2,030,000","2,030,000","2,040,000","2,020,000","","0.00%"
"04/24/2023","2,030,000","2,030,000","2,040,000","2,020,000","","0.00%"
"04/21/2023","2,030,000","2,030,000","2,040,000","2,020,000","","0.00%"
"04/20/2023","2,030,000","2,030,000","2,040,000","2,020,000","","0.00%"
"04/19/2023","2,030,000","2,030,000","2,040,000","2,020,000","","0.00%"
"04/18/2023","2,030,000","2,030,000","2,040,000","2,020,000","","-0.49%"
"04/17/2023","2,040,000","2,040,000","2,050,000","2,030,000","","0.00%"
"04/14/2023","2,040,000","2,040,000","2,050,000","2,030,000","","0.00%"
"04/13/2023","2,040,000","2,040,000","2,050,000","2,030,000","","0.00%"
"04/12/2023","2,040,000","2,040,000","2,050,000","2,030,000","","-0.97%"
"04/11/2023","2,060,000","2,060,000","2,070,000","2,050,000","","0.00%"
"04/10/2023","2,060,000","2,060,000","2,070,000","2,050,000","","0.00%"
"04/07/2023","2,060,000","2,060,000","2,070,000","2,050,000","","0.00%"
"04/06/2023","2,060,000","2,060,000","2,070,000","2,050,000","","0.00%"
"04/04/2023","2,060,000","2,060,000","2,070,000","2,050,000","","0.00%"
"04/03/2023","2,060,000","2,060,000","2,070,000","2,050,000","","0.00%"
"03/31/2023","2,060,000","2,060,000","2,070,000","2,050,000","","0.00%"
"03/30/2023","2,060,000","2,060,000","2,070,000","2,050,000","","0.00%"
"03/29/2023","2,060,000","2,060,000","2,070,000","2,050,000","","0.00%"
"03/28/2023","2,060,000","2,060,000","2,070,000","2,050,000","","0.00%"
"03/27/2023","2,060,000","2,060,000","2,070,000","2,050,000","","0.00%"
"03/24/2023","2,060,000","2,060,000","2,070,000","2,050,000","","-2.37%"
"03/23/2023","2,110,000","2,110,000","2,120,000","2,100,000","","-2.31%"
"03/22/2023","2,160,000","2,160,000","2,170,000","2,150,000","","-2.70%"
"03/21/2023","2,220,000","2,220,000","2,230,000","2,210,000","","-2.20%"
"03/20/2023","2,270,000","2,270,000","2,280,000","2,260,000","","-2.99%"
"03/17/2023","2,340,000","2,340,000","2,350,000","2,330,000","","-2.09%"
"03/16/2023","2,390,000","2,390,000","2,400,000","2,380,000","","-2.05%"
"03/15/2023","2,440,000","2,440,000","2,450,000","2,430,000","","0.00%"
"03/14/2023","2,440,000","2,440,000","2,450,000","2,430,000","","-2.79%"
"03/13/2023","2,510,000","2,510,000","2,520,000","2,500,000","","0.00%"
"03/10/2023","2,510,000","2,510,000","2,520,000","2,500,000","","-0.40%"
"03/09/2023","2,520,000","2,520,000","2,530,000","2,510,000","","0.00%"
"03/08/2023","2,520,000","2,520,000","2,530,000","2,510,000","","-0.40%"
"03/07/2023","2,530,000","2,530,000","2,540,000","2,520,000","","-0.39%"
"03/06/2023","2,540,000","2,540,000","2,550,000","2,530,000","","-0.39%"
"03/03/2023","2,550,000","2,550,000","2,560,000","2,540,000","","-0.39%"
"03/02/2023","2,560,000","2,560,000","2,570,000","2,550,000","","-1.54%"
"03/01/2023","2,600,000","2,600,000","2,610,000","2,590,000","","-2.99%"
"02/28/2023","2,680,000","2,680,000","2,690,000","2,670,000","","-2.90%"
"02/27/2023","2,760,000","2,760,000","2,770,000","2,750,000","","0.00%"
"02/24/2023","2,760,000","2,760,000","2,770,000","2,750,000","","0.00%"
"02/23/2023","2,760,000","2,760,000","2,770,000","2,750,000","","0.00%"
"02/22/2023","2,760,000","2,760,000","2,770,000","2,750,000","","0.00%"
"02/21/2023","2,760,000","2,760,000","2,770,000","2,750,000","","-0.36%"
"02/20/2023","2,770,000","2,770,000","2,780,000","2,760,000","","0.00%"
"02/17/2023","2,770,000","2,770,000","2,780,000","2,760,000","","0.00%"
"02/16/2023","2,770,000","2,770,000","2,780,000","2,760,000","","-2.81%"
"02/14/2023","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"02/13/2023","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"02/10/2023","2,850,000","2,850,000","2,860,000","2,840,000","","-0.35%"
"02/09/2023","2,860,000","2,860,000","2,870,000","2,850,000","","0.00%"
"02/08/2023","2,860,000","2,860,000","2,870,000","2,850,000","","0.00%"
"02/07/2023","2,860,000","2,860,000","2,870,000","2,850,000","","0.00%"
"02/06/2023","2,860,000","2,860,000","2,870,000","2,850,000","","0.00%"
"02/03/2023","2,860,000","2,860,000","2,870,000","2,850,000","","0.00%"
"02/02/2023","2,860,000","2,860,000","2,870,000","2,850,000","","-0.69%"
"02/01/2023","2,880,000","2,880,000","2,890,000","2,870,000","","-1.71%"
"01/31/2023","2,930,000","2,930,000","2,940,000","2,920,000","","0.00%"
"01/30/2023","2,930,000","2,930,000","2,940,000","2,920,000","","0.00%"
"01/18/2023","2,930,000","2,930,000","2,940,000","2,920,000","","0.00%"
"01/17/2023","2,930,000","2,930,000","2,940,000","2,920,000","","0.00%"
"01/16/2023","2,930,000","2,930,000","2,940,000","2,920,000","","0.00%"
"01/13/2023","2,930,000","2,930,000","2,940,000","2,920,000","","-1.01%"
"01/12/2023","2,960,000","2,960,000","2,970,000","2,950,000","","-1.00%"
"01/11/2023","2,990,000","2,990,000","3,000,000","2,980,000","","0.00%"
"01/10/2023","2,990,000","2,990,000","3,000,000","2,980,000","","0.00%"
"01/09/2023","2,990,000","2,990,000","3,000,000","2,980,000","","0.00%"
"01/06/2023","2,990,000","2,990,000","3,000,000","2,980,000","","0.00%"
"01/05/2023","2,990,000","2,990,000","3,000,000","2,980,000","","0.00%"
"01/04/2023","2,990,000","2,990,000","3,000,000","2,980,000","","0.00%"
"01/03/2023","2,990,000","2,990,000","3,000,000","2,980,000","","0.00%"
"12/30/2022","2,990,000","2,990,000","3,000,000","2,980,000","","0.00%"
"12/29/2022","2,990,000","2,990,000","3,000,000","2,980,000","","0.00%"
"12/28/2022","2,990,000","2,990,000","3,000,000","2,980,000","","0.00%"
"12/27/2022","2,990,000","2,990,000","3,000,000","2,980,000","","0.00%"
"12/26/2022","2,990,000","2,990,000","3,000,000","2,980,000","","0.00%"
"12/23/2022","2,990,000","2,990,000","3,000,000","2,980,000","","-1.97%"
"12/22/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"12/21/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"12/20/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"12/19/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"12/16/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"12/15/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"12/14/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"12/13/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"12/12/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"12/09/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"12/08/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"12/07/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"12/06/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"12/05/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"12/02/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"12/01/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"11/30/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"11/29/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"11/28/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"11/25/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"11/24/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"11/23/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"11/22/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"11/21/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"11/18/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.00%"
"11/17/2022","3,050,000","3,050,000","3,060,000","3,040,000","","0.66%"
"11/16/2022","3,030,000","3,030,000","3,040,000","3,020,000","","2.02%"
"11/15/2022","2,970,000","2,970,000","2,980,000","2,960,000","","0.00%"
"11/14/2022","2,970,000","2,970,000","2,980,000","2,960,000","","0.00%"
"11/11/2022","2,970,000","2,970,000","2,980,000","2,960,000","","0.00%"
"11/10/2022","2,970,000","2,970,000","2,980,000","2,960,000","","0.00%"
"11/09/2022","2,970,000","2,970,000","2,980,000","2,960,000","","0.00%"
"11/08/2022","2,970,000","2,970,000","2,980,000","2,960,000","","0.00%"
"11/07/2022","2,970,000","2,970,000","2,980,000","2,960,000","","0.00%"
"11/04/2022","2,970,000","2,970,000","2,980,000","2,960,000","","0.00%"
"11/03/2022","2,970,000","2,970,000","2,980,000","2,960,000","","0.00%"
"11/02/2022","2,970,000","2,970,000","2,980,000","2,960,000","","0.00%"
"11/01/2022","2,970,000","2,970,000","2,980,000","2,960,000","","0.34%"
"10/31/2022","2,960,000","2,960,000","2,970,000","2,950,000","","0.00%"
"10/28/2022","2,960,000","2,960,000","2,970,000","2,950,000","","0.00%"
"10/27/2022","2,960,000","2,960,000","2,970,000","2,950,000","","0.00%"
"10/26/2022","2,960,000","2,960,000","2,970,000","2,950,000","","0.34%"
"10/25/2022","2,950,000","2,950,000","2,960,000","2,940,000","","0.00%"
"10/24/2022","2,950,000","2,950,000","2,960,000","2,940,000","","0.00%"
"10/21/2022","2,950,000","2,950,000","2,960,000","2,940,000","","0.68%"
"10/20/2022","2,930,000","2,930,000","2,940,000","2,920,000","","0.00%"
"10/19/2022","2,930,000","2,930,000","2,940,000","2,920,000","","0.00%"
"10/18/2022","2,930,000","2,930,000","2,940,000","2,920,000","","0.34%"
"10/17/2022","2,920,000","2,920,000","2,930,000","2,910,000","","0.00%"
"10/14/2022","2,920,000","2,920,000","2,930,000","2,910,000","","0.34%"
"10/13/2022","2,910,000","2,910,000","2,920,000","2,900,000","","0.00%"
"10/12/2022","2,910,000","2,910,000","2,920,000","2,900,000","","0.00%"
"10/11/2022","2,910,000","2,910,000","2,920,000","2,900,000","","0.00%"
"10/10/2022","2,910,000","2,910,000","2,920,000","2,900,000","","0.34%"
"09/29/2022","2,900,000","2,900,000","2,910,000","2,890,000","","2.11%"
"09/28/2022","2,840,000","2,840,000","2,850,000","2,830,000","","0.00%"
"09/27/2022","2,840,000","2,840,000","2,850,000","2,830,000","","0.00%"
"09/26/2022","2,840,000","2,840,000","2,850,000","2,830,000","","0.00%"
"09/23/2022","2,840,000","2,840,000","2,850,000","2,830,000","","0.00%"
"09/22/2022","2,840,000","2,840,000","2,850,000","2,830,000","","0.00%"
"09/21/2022","2,840,000","2,840,000","2,850,000","2,830,000","","0.00%"
"09/20/2022","2,840,000","2,840,000","2,850,000","2,830,000","","0.00%"
"09/19/2022","2,840,000","2,840,000","2,850,000","2,830,000","","0.00%"
"09/16/2022","2,840,000","2,840,000","2,850,000","2,830,000","","0.00%"
"09/15/2022","2,840,000","2,840,000","2,850,000","2,830,000","","0.00%"
"09/14/2022","2,840,000","2,840,000","2,850,000","2,830,000","","0.00%"
"09/13/2022","2,840,000","2,840,000","2,850,000","2,830,000","","0.00%"
"09/09/2022","2,840,000","2,840,000","2,850,000","2,830,000","","0.00%"
"09/08/2022","2,840,000","2,840,000","2,850,000","2,830,000","","0.00%"
"09/07/2022","2,840,000","2,840,000","2,850,000","2,830,000","","0.35%"
"09/06/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"09/05/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"09/02/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"09/01/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/31/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/30/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/29/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/26/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/25/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/24/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/23/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/22/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/19/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/18/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/17/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/16/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/15/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/12/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/11/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/10/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/09/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/08/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/05/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/04/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/03/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/02/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"08/01/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"07/29/2022","2,830,000","2,830,000","2,840,000","2,820,000","","0.00%"
"07/28/2022","2,830,000","2,830,000","2,840,000","2,820,000","","-0.70%"
"07/27/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/26/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/25/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/22/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/21/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/20/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/19/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/18/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/15/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/14/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/13/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/12/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/11/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/08/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/07/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/06/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/05/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/04/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"07/01/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"06/30/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"06/29/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"06/28/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"06/27/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"06/24/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"06/23/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"06/22/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"06/21/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"06/20/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"06/17/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"06/16/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"06/15/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"06/14/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"06/13/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"06/10/2022","2,850,000","2,850,000","2,860,000","2,840,000","","0.00%"
"06/09/2022","2,850,000","2,850,000","2,860,000","2,840,000","","-0.70%"
"06/08/2022","2,870,000","2,870,000","2,880,000","2,860,000","","-1.03%"
"06/07/2022","2,900,000","2,900,000","2,910,000","2,890,000","","0.00%"
"06/06/2022","2,900,000","2,900,000","2,910,000","2,890,000","","0.00%"
"06/02/2022","2,900,000","2,900,000","2,910,000","2,890,000","","0.00%"
"06/01/2022","2,900,000","2,900,000","2,910,000","2,890,000","","0.00%"
"05/31/2022","2,900,000","2,900,000","2,910,000","2,890,000","","0.00%"
"05/30/2022","2,900,000","2,900,000","2,910,000","2,890,000","","0.00%"
"05/27/2022","2,900,000","2,900,000","2,910,000","2,890,000","","0.00%"
"05/26/2022","2,900,000","2,900,000","2,910,000","2,890,000","","0.00%"
"05/25/2022","2,900,000","2,900,000","2,910,000","2,890,000","","0.00%"
"05/24/2022","2,900,000","2,900,000","2,910,000","2,890,000","","0.00%"
"05/23/2022","2,900,000","2,900,000","2,910,000","2,890,000","","0.00%"
"05/20/2022","2,900,000","2,900,000","2,910,000","2,890,000","","-0.34%"
"05/19/2022","2,910,000","2,910,000","2,920,000","2,900,000","","0.00%"
"05/18/2022","2,910,000","2,910,000","2,920,000","2,900,000","","0.00%"
"05/17/2022","2,910,000","2,910,000","2,920,000","2,900,000","","0.00%"
"05/16/2022","2,910,000","2,910,000","2,920,000","2,900,000","","0.00%"
"05/13/2022","2,910,000","2,910,000","2,920,000","2,900,000","","0.00%"
"05/12/2022","2,910,000","2,910,000","2,920,000","2,900,000","","0.00%"
"05/11/2022","2,910,000","2,910,000","2,920,000","2,900,000","","-2.68%"
"05/10/2022","2,990,000","2,990,000","3,000,000","2,980,000","","-0.33%"
"05/09/2022","3,000,000","3,000,000","3,010,000","2,990,000","","-0.33%"
"05/06/2022","3,010,000","3,010,000","3,020,000","3,000,000","","0.00%"
"05/05/2022","3,010,000","3,010,000","3,020,000","3,000,000","","0.00%"
"04/29/2022","3,010,000","3,010,000","3,020,000","3,000,000","","-0.33%"
"04/28/2022","3,020,000","3,020,000","3,030,000","3,010,000","","-0.33%"
"04/27/2022","3,030,000","3,030,000","3,040,000","3,020,000","","0.00%"
"04/26/2022","3,030,000","3,030,000","3,040,000","3,020,000","","0.00%"
"04/25/2022","3,030,000","3,030,000","3,040,000","3,020,000","","0.00%"
"04/22/2022","3,030,000","3,030,000","3,040,000","3,020,000","","0.00%"
"04/21/2022","3,030,000","3,030,000","3,040,000","3,020,000","","0.00%"
"04/20/2022","3,030,000","3,030,000","3,040,000","3,020,000","","0.00%"
"04/19/2022","3,030,000","3,030,000","3,040,000","3,020,000","","0.00%"
"04/18/2022","3,030,000","3,030,000","3,040,000","3,020,000","","0.00%"
"04/15/2022","3,030,000","3,030,000","3,040,000","3,020,000","","0.00%"
"04/14/2022","3,030,000","3,030,000","3,040,000","3,020,000","","0.00%"
"04/13/2022","3,030,000","3,030,000","3,040,000","3,020,000","","0.00%"
"04/12/2022","3,030,000","3,030,000","3,040,000","3,020,000","","0.00%"
"04/11/2022","3,030,000","3,030,000","3,040,000","3,020,000","","0.00%"
"04/08/2022","3,030,000","3,030,000","3,040,000","3,020,000","","0.00%"
"04/07/2022","3,030,000","3,030,000","3,040,000","3,020,000","","0.00%"
"04/06/2022","3,030,000","3,030,000","3,040,000","3,020,000","","5.57%"
"04/01/2022","2,870,000","2,870,000","2,880,000","2,860,000","","2.87%"
"03/31/2022","2,790,000","2,790,000","2,800,000","2,780,000","","0.00%"
"03/30/2022","2,790,000","0","2,800,000","2,780,000","","2.95%"
"03/29/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/28/2022","2,710,000","0","2,720,000","2,700,000","","0.00%"
"03/25/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/24/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/23/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/22/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/21/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/18/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/17/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/16/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/15/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/14/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/11/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/10/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/09/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/08/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/07/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/04/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.00%"
"03/03/2022","2,710,000","2,710,000","2,720,000","2,700,000","","0.74%"
"03/02/2022","2,690,000","2,690,000","2,700,000","2,680,000","","0.00%"
"03/01/2022","2,690,000","2,690,000","2,700,000","2,680,000","","0.00%"
"02/28/2022","2,690,000","2,690,000","2,700,000","2,680,000","","1.51%"
"02/25/2022","2,650,000","2,650,000","2,660,000","2,640,000","","2.71%"
"02/24/2022","2,580,000","2,580,000","2,590,000","2,570,000","","2.79%"
"02/23/2022","2,510,000","2,510,000","2,520,000","2,500,000","","0.00%"
"02/22/2022","2,510,000","2,510,000","2,520,000","2,500,000","","2.45%"
"02/21/2022","2,450,000","2,450,000","2,460,000","2,440,000","","2.51%"
"02/18/2022","2,390,000","2,390,000","2,400,000","2,380,000","","2.58%"
"02/17/2022","2,330,000","2,330,000","2,340,000","2,320,000","","2.64%"
"02/16/2022","2,270,000","2,270,000","2,280,000","2,260,000","","2.71%"
"02/15/2022","2,210,000","2,210,000","2,220,000","2,200,000","","2.79%"
"02/14/2022","2,150,000","2,150,000","2,160,000","2,140,000","","2.87%"
"02/11/2022","2,090,000","2,090,000","2,100,000","2,080,000","","2.96%"
"02/10/2022","2,030,000","2,030,000","2,040,000","2,020,000","","2.53%"
"02/09/2022","1,980,000","1,980,000","1,990,000","1,970,000","","0.00%"
"02/08/2022","1,980,000","1,980,000","1,990,000","1,970,000","","2.06%"
"02/07/2022","1,940,000","1,940,000","1,950,000","1,930,000","","2.65%"
"01/28/2022","1,890,000","1,890,000","1,900,000","1,880,000","","2.72%"
"01/27/2022","1,840,000","1,840,000","1,850,000","1,830,000","","2.79%"
"01/26/2022","1,790,000","1,790,000","1,800,000","1,780,000","","1.70%"
